Content;Author;Date;Language;Location;Number of Likes;Number of Retweets;In Reply To;Author Name;Author Description;Author Tweets Count;Author Following Count;Author Followers Count;Author Listed Count;Author Verified;Longitude;Latitude
"[APRESIASI DELEGASI]

Assalamualaikum. Selamat Siang.
Salam BG!!?

TBM Bumi Gora mengirimkan 2 Delegasi Relawan Turun Bencana Gempa Cianjur, yaitu:
1. dr. Nurlyta Hapsari Putri (TBM-BG/0824)
2. Amrullah Muliawan Hamdin (TBM-BG/1405) https://t.co/K0ASe7yIEb";@tbm_bumigora;17/12/2022 03:55;in;;0;0;;TBM BUMI GORA;"Official account of Tim Bantuan Medis Bumi Gora - Fakultas Kedokteran Universitas Mataram.
Instagram :@tbm_bumigora
Id line : @udt1152m";3940;170;320;0;FALSE;;
BIN Aplikasikan Sistem Intelijen Bencana Di Lokasi Gempa Cianjur #BINResponCepatBencanaAlam #BINPeduliKorbanBencana #BINTurutBerdukaGempaCianjur #BINHadirCepatUntukRakyat #BINPeduliSesama https://t.co/7WTRprY5sQ;@rendycahjogja;17/12/2022 03:55;in;;0;0;;Rendy;;2230;140;1250;0;FALSE;;
Universitas 17 Agustus 1945 Jakarta menyediakan MCK dan sanitasi yang layak untuk warga berupa toilet portable, toren air, pompa air dan tenda pengungsian di Desa Benjot, Cianjur.  https://t.co/ckrZFW2pax;@mediaindonesia;17/12/2022 03:55;in;;10;0;;Media Indonesia;Akun Twitter Resmi Media Indonesia | Referensi Bangsa | #EditorialMI;7967330;810;17167170;25340;TRUE;;
"KE CIANJUR KAMI KEMBALI
Sabtu, 17 Desember pukul 04.00 WIB. Tim ARM HA-IPB dan tim medis IPB University bertolak kembali ke Ciamjur, Jawa Barat untuk melaksanakan giat kemanusiaan Tanggap Darurat Bencana (TDB) Gempa Cianjur Tahap 4. https://t.co/69lQlcDc5Y";@armhaipb;17/12/2022 03:54;in;;10;0;;ARM HA IPB;Official Account ARM HA IPB;1370;50;170;0;FALSE;;
"KE CIANJUR KAMI KEMBALI
Sabtu, 17 Desember pukul 04.00 WIB. Tim ARM HA-IPB dan tim medis IPB University bertolak kembali ke Ciamjur, Jawa Barat untuk melaksanakan giat kemanusiaan Tanggap Darurat Bencana (TDB) Gempa Cianjur Tahap 4. https://t.co/JUZWyykBqr";@AlumniIPB;17/12/2022 03:53;in;;0;10;;Himpunan Alumni IPB;"Akun Resmi Himpunan Alumni IPB 
https://t.co/Iqqj5NXlyY";114300;6630;123620;150;TRUE;;
"BIN Respon Cepat Bantu Korban Bencana Alam di Cianjur, Jawa Barat 

#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#GempaCianjur
#GempaBumi
#CianjurBerduka
https://t.co/a51jHupnu7 https://t.co/Crb2E8ZRbT";@SumbarSakato;17/12/2022 03:46;in;ID;10;0;;SumbarSakato;Saiyo Sakato;5700;90;350;0;FALSE;;
"BIN Respon Cepat Bantu Korban Bencana Alam di Cianjur, Jawa Barat 

#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#GempaCianjur
#GempaBumi
#CianjurBerduka
https://t.co/a51jHupnu7 https://t.co/1A1ZH3rK3d";@SumbarSakato;17/12/2022 03:46;in;ID;10;0;;SumbarSakato;Saiyo Sakato;5700;90;350;0;FALSE;;
"BIN Respon Cepat Bantu Korban Bencana Alam di Cianjur, Jawa Barat 

#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#GempaCianjur
#GempaBumi
#CianjurBerduka
https://t.co/a51jHupnu7 https://t.co/L0b1loFF3c";@SumbarSakato;17/12/2022 03:46;in;ID;10;0;;SumbarSakato;Saiyo Sakato;5700;90;350;0;FALSE;;
"BIN Respon Cepat Bantu Korban Bencana Alam di Cianjur, Jawa Barat 

#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#GempaCianjur
#GempaBumi
#CianjurBerduka
https://t.co/a51jHupnu7 https://t.co/6P16QtRpJP";@SumbarSakato;17/12/2022 03:46;in;ID;10;0;;SumbarSakato;Saiyo Sakato;5700;90;350;0;FALSE;;
"BIN Respon Cepat Bantu Korban Bencana Alam di Cianjur, Jawa Barat 

#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#GempaCianjur
#GempaBumi
#CianjurBerduka
https://t.co/a51jHupnu7 https://t.co/anhpkGpisX";@SumbarSakato;17/12/2022 03:46;in;ID;10;0;;SumbarSakato;Saiyo Sakato;5700;90;350;0;FALSE;;
Adira Finance Syariah memercayakan Baznas untuk menyalurkan infak perusahaan. https://t.co/ti30UXl5YO;@republikaonline;17/12/2022 03:45;in;;50;0;;Republika.co.id;"Akun Resmi Republika Online 
Info Buku Republika? Cek @bukurepublika
#DariRepublika";19039960;450;19371490;30750;TRUE;;
Komunitas Vespa Greel Indonesia dan Sejawat Vespa Bantu Korban Gempa Cianjur https://t.co/pVjn2q7Joq;@autoride_id;17/12/2022 03:44;in;;0;0;;Autoride.co.id;New Experience New Pride;35220;10;740;0;FALSE;;
"@andinifasya1 Gerak cepat BIN untuk gempa Cianjur
#BINResponCepatBencanaAlam #BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur #GempaCianjur
#GempaBumi #CianjurBerduka";@eejayDeedeeee;17/12/2022 03:44;in;;0;0;@andinifasya1;ejayyy dede;"BERSAMA KITA BISA
INDONESIA MAJU";5320;530;550;0;FALSE;;
"Gerak cepat BIN untuk gempa Cianjur
#BINResponCepatBencanaAlam #BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur #GempaCianjur
#GempaBumi #CianjurBerduka https://t.co/57CNXVs5iO";@eejayDeedeeee;17/12/2022 03:41;in;;0;0;;ejayyy dede;"BERSAMA KITA BISA
INDONESIA MAJU";5320;530;550;0;FALSE;;
"@AnaxRantauuy BIN terus berikan bantuan terbaik untuk pengungsi gempa cianjur
#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINHadirCepatUntukRakyat
#BINPeduliSesama";@jengjengjeny;17/12/2022 03:40;in;ID;0;0;@AnaxRantauuy;Jenny;??;1910;510;400;0;FALSE;;
"Mantap BIN, terus bantu korban gempa Cianjur
#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINHadirCepatUntukRakyat
#BINPeduliSesama https://t.co/ANh4l0iBIS";@petarungijo;17/12/2022 03:30;in;;0;0;;PetarungIjo;;6510;200;10;0;FALSE;;
"BIN bantu korban gempa Cianjur dengan menurunkan Medical Intelligent lakukan pelayanan door to door
#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINHadirCepatUntukRakyat
#BINPeduliSesama https://t.co/Ghz9G0HY5s";@petarungijo;17/12/2022 03:30;in;;0;0;;PetarungIjo;;6510;200;10;0;FALSE;;
"Layanan Kesehatan BIN Disambut Positif Korban Gempa Cianjur.
#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINHadirCepatUntukRakyat
#BINPeduliSesama https://t.co/hl9eB6iDMa";@petarungijo;17/12/2022 03:30;in;;0;0;;PetarungIjo;;6510;200;10;0;FALSE;;
"Layanan kesehatan BIN terobos keterbatasan akses korban gempa Cianjur
#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINHadirCepatUntukRakyat
#BINPeduliSesama https://t.co/fFth07Foer";@petarungijo;17/12/2022 03:30;in;;0;0;;PetarungIjo;;6510;200;10;0;FALSE;;
"BIN bantu korban gempa Cianjur dengan layanan Door to door.
#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINHadirCepatUntukRakyat
#BINPeduliSesama https://t.co/HrE8BF7WVe";@petarungijo;17/12/2022 03:30;in;;0;0;;PetarungIjo;;6510;200;10;0;FALSE;;
"BIN gerak cepat bantu Korban Gempa Cianjur
#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINHadirCepatUntukRakyat
#BINPeduliSesama https://t.co/AGHYMW5h2D";@petarungijo;17/12/2022 03:30;in;;0;0;;PetarungIjo;;6510;200;10;0;FALSE;;
"BIN bantu korban gempa cianjur
#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINHadirCepatUntukRakyat
#BINPeduliSesama https://t.co/gm8o7P9FVG";@petarungijo;17/12/2022 03:30;in;;0;0;;PetarungIjo;;6510;200;10;0;FALSE;;
"Korban Gempa Cianjur sangat terbantu dengan pelayanan kesehatan dari MI BIN
#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINHadirCepatUntukRakyat
#BINPeduliSesama https://t.co/Qz0fdAlR2t";@petarungijo;17/12/2022 03:30;in;;0;0;;PetarungIjo;;6510;200;10;0;FALSE;;
BIN beri layanan kesehatan Door to Door bagi korban gempa Cianjur. #BINResponCepatBencanaAlam #BINPeduliKorbanBencana #BINTurutBerdukaGempaCianjur #BINHadirCepatUntukRakyat #BINPeduliSesama https://t.co/QcPAWOHzwX;@cakpeduli;17/12/2022 03:29;in;;0;0;;Peduli Indonesia ??????;"Sport is my life
Peduli Sesama";8760;1280;310;0;FALSE;;
BIN beri layanan Door to Door bagi korban gempa cianjur #BINResponCepatBencanaAlam #BINPeduliKorbanBencana #BINTurutBerdukaGempaCianjur #BINHadirCepatUntukRakyat #BINPeduliSesama https://t.co/4jgYeh6ksK;@cakpeduli;17/12/2022 03:29;in;;0;0;;Peduli Indonesia ??????;"Sport is my life
Peduli Sesama";8760;1280;310;0;FALSE;;
Posko kemanusiaan BIN lakukan pemeriksaan kesehatan terhadap korban gempa cianjur #BINResponCepatBencanaAlam #BINPeduliKorbanBencana #BINTurutBerdukaGempaCianjur #BINHadirCepatUntukRakyat #BINPeduliSesama https://t.co/209g0lTJAg;@cakpeduli;17/12/2022 03:29;in;;0;0;;Peduli Indonesia ??????;"Sport is my life
Peduli Sesama";8760;1280;310;0;FALSE;;
Posko bantuan BIN bantu pemulihan Traumatik Penyintas gempa cianjur #BINResponCepatBencanaAlam #BINPeduliKorbanBencana #BINTurutBerdukaGempaCianjur #BINHadirCepatUntukRakyat #BINPeduliSesama https://t.co/mITyxE3I0B;@cakpeduli;17/12/2022 03:29;in;;0;0;;Peduli Indonesia ??????;"Sport is my life
Peduli Sesama";8760;1280;310;0;FALSE;;
BIN Kembalikan Tawa Anak-Anak Korban Gempa Cianjur dengan Dongeng dan Permainan.. BIN sangat Luar biasa #BINResponCepatBencanaAlam #BINPeduliKorbanBencana #BINTurutBerdukaGempaCianjur #BINHadirCepatUntukRakyat https://t.co/jWmhTjHgh5;@cakpeduli;17/12/2022 03:29;in;;0;0;;Peduli Indonesia ??????;"Sport is my life
Peduli Sesama";8760;1280;310;0;FALSE;;
BIN salurkan bantuan untuk korban gempa cianjur #BINResponCepatBencanaAlam #BINPeduliKorbanBencana #BINTurutBerdukaGempaCianjur https://t.co/7T44gZ1ZSX;@cakpeduli;17/12/2022 03:29;in;;0;0;;Peduli Indonesia ??????;"Sport is my life
Peduli Sesama";8760;1280;310;0;FALSE;;
BIN buka posko kemanusiaan bantu ratusan pengungsi korban gempa cianjur #BINResponCepatBencanaAlam #BINPeduliKorbanBencana #BINTurutBerdukaGempaCianjur #BINHadirCepatUntukRakyat #BINPeduliSesama https://t.co/hhKhrJBVGP;@cakpeduli;17/12/2022 03:29;in;;0;0;;Peduli Indonesia ??????;"Sport is my life
Peduli Sesama";8760;1280;310;0;FALSE;;
BIN sisir wilaya terpencil salurkan bantuan korban gempa cianjur #BINResponCepatBencanaAlam #BINPeduliKorbanBencana #BINTurutBerdukaGempaCianjur #BINHadirCepatUntukRakyat https://t.co/qSyLMwxIRR;@cakpeduli;17/12/2022 03:29;in;;0;0;;Peduli Indonesia ??????;"Sport is my life
Peduli Sesama";8760;1280;310;0;FALSE;;
BIN bantu penyintas gempa Cianjur lewati masa sulit #BINResponCepatBencanaAlam #BINPeduliKorbanBencana #BINTurutBerdukaGempaCianjur https://t.co/fE2gwZs8yg;@cakpeduli;17/12/2022 03:29;in;;0;0;;Peduli Indonesia ??????;"Sport is my life
Peduli Sesama";8760;1280;310;0;FALSE;;
Presiden Jokowi Tinjau Lokasi Dampak Gempa Cianjur. #BINResponCepatBencanaAlam #BINPeduliKorbanBencana #BINTurutBerdukaGempaCianjur #BINHadirCepatUntukRakyat https://t.co/kIVjETV6DP;@cakpeduli;17/12/2022 03:29;in;;0;0;;Peduli Indonesia ??????;"Sport is my life
Peduli Sesama";8760;1280;310;0;FALSE;;
@chrisasonza @AnaxRantauuy BIN Bantu Penanggulangan Gempa Cianjur #BINResponCepatBencanaAlam https://t.co/oVCJwFfUpU #BINResponCepatBencanaAlam #BINPeduliKorbanBencana #BINTurutBerdukaGempaCianjur #BINHadirCepatUntukRakyat #BINPeduliSesama;@1945asliindo;17/12/2022 03:25;in;;20;0;@chrisasonza;Asliindonesia;NKRI HARGA MATI;17490;1160;400;0;FALSE;;
"Kumpulan berita hoaks soal pantai pangandaran mengering karena gempa Cianjur, kebakaran rumah akibat set top box meledak, harimau terlihat di Gunung Pegat Wonogiri jadi topik hangat. 

Cari tahu faktanya di #NewsOrHoax pkl 12.30 WIB di KompasTV

Streaming: https://t.co/rUTSoY7Gv2 https://t.co/7UeKVCO3RD";@KompasTV;17/12/2022 03:15;in;;10;0;;KOMPAS TV;Akun resmi stasiun televisi berita Independen Terpercaya. FB: https://t.co/1r2RSJN5mh IG: https://t.co/7pIJrY4CnS YT: https://t.co/iHmi6jhGqS;6483370;5420;47993120;30050;TRUE;;
"BIN selalu berikan pelayanan terbaik bagi pengungsi gempa Cianjur??
#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINHadirCepatUntukRakyat
#BINPeduliSesama https://t.co/KtoSGwmtlS";@Sudar1Yana;17/12/2022 03:10;in;ID;10;0;;Yana Sudar;Kadang-kadang kamu tidak menyadari nilai suatu saat sampai itu menjadi kenangan;2250;90;50;0;FALSE;;
"Terimakasih BIN, respon cepat BIN sangat membantu korban gempa Cianjur. 
#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINHadirCepatUntukRakyat
#BINPeduliSesama https://t.co/rkaZk2W3IA";@Sudar1Yana;17/12/2022 03:09;in;ID;0;0;;Yana Sudar;Kadang-kadang kamu tidak menyadari nilai suatu saat sampai itu menjadi kenangan;2250;90;50;0;FALSE;;
"BIN terus gelar trauma healing bagi anak-anak korban gempa Cianjur
#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINHadirCepatUntukRakyat
#BINPeduliSesama https://t.co/IWBsjiHm10";@Sudar1Yana;17/12/2022 03:09;in;ID;0;0;;Yana Sudar;Kadang-kadang kamu tidak menyadari nilai suatu saat sampai itu menjadi kenangan;2250;90;50;0;FALSE;;
@dajaunwalker9 @AutumnDiazzz Gerak Cepat BIN Di Lokasi Gempa Cianjur #BINResponCepatBencanaAlam  https://t.co/6X8z9m5kl8 #BINResponCepatBencanaAlam #BINPeduliKorbanBencana #BINTurutBerdukaGempaCianjur #BINHadirCepatUntukRakyat #BINPeduliSesama;@EghiMokoginta;17/12/2022 03:08;in;;10;0;@EghiMokoginta;egi;;14810;630;290;0;FALSE;;
"Kinerja BIN membantu korban gempa Cianjur patut diapresiasi
#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINHadirCepatUntukRakyat
#BINPeduliSesama https://t.co/f5FPngvQCR";@Sudar1Yana;17/12/2022 03:07;in;ID;0;0;;Yana Sudar;Kadang-kadang kamu tidak menyadari nilai suatu saat sampai itu menjadi kenangan;2250;90;50;0;FALSE;;
"Trauma healing terus digelar BIN bagi pengungsi gempa Cianjur
#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINHadirCepatUntukRakyat
#BINPeduliSesama https://t.co/xUKj0pgqlI";@Sudar1Yana;17/12/2022 03:07;in;ID;0;0;;Yana Sudar;Kadang-kadang kamu tidak menyadari nilai suatu saat sampai itu menjadi kenangan;2250;90;50;0;FALSE;;
@dajaunwalker9 @AutumnDiazzz BIN Tangani trauma anak korban gempa Cianjur terbaik #BINResponCepatBencanaAlam #BINPeduliKorbanBencana #BINTurutBerdukaGempaCianjur #BINHadirCepatUntukRakyat #BINPeduliSesama;@jatimbadabest;17/12/2022 03:07;in;;40;20;@dajaunwalker9;Jatimbadabest;Bareng-bareng jogo Jatim;21110;120;8750;0;FALSE;;
@dajaunwalker9 @AutumnDiazzz BIN Tangani trauma anak korban gempa Cianjur terbaik #BINResponCepatBencanaAlam #BINPeduliKorbanBencana #BINTurutBerdukaGempaCianjur #BINHadirCepatUntukRakyat #BINPeduliSesama;@jatimbadabest;17/12/2022 03:06;in;;60;60;@jatimbadabest;Jatimbadabest;Bareng-bareng jogo Jatim;21110;120;8750;0;FALSE;;
@EghiMokoginta @AutumnDiazzz BIN Tangani trauma anak korban gempa Cianjur terbaik #BINResponCepatBencanaAlam #BINPeduliKorbanBencana #BINTurutBerdukaGempaCianjur #BINHadirCepatUntukRakyat #BINPeduliSesama;@jatimbadabest;17/12/2022 03:05;in;;40;0;@EghiMokoginta;Jatimbadabest;Bareng-bareng jogo Jatim;21110;120;8750;0;FALSE;;
"distribusi bantuan oleh BIN terus dilakukan untuk bantu masyarakat korban gempa cianjur, mantap #BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINPeduliSesama
#GempaCianjur
#GempaBumi
#CianjurBerduka https://t.co/XPrzu67aRH";@EricaSt28929761;17/12/2022 03:05;in;;0;0;;Erica Stone;;1440;70;10;0;FALSE;;
BIN melaksanakan kegiatan pelayanan kesehetan korban gempa Cianjur secara door to door.. #BINResponCepatBencanaAlam #BINPeduliKorbanBencana #BINTurutBerdukaGempaCianjur #BINHadirCepatUntukRakyat #BINPeduliSesama https://t.co/MldUOyznH2;@ibasElok;17/12/2022 03:03;in;;0;0;;Jambi Elok nian;;5020;1290;270;0;FALSE;;
"Posko bantuan BIN disambut baik ama masyrakat korban gempa cianjur, terbaik #BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINPeduliSesama
#GempaCianjur
#GempaBumi
#CianjurBerduka https://t.co/PdZE5opfH3";@EricaSt28929761;17/12/2022 03:03;in;;0;0;;Erica Stone;;1440;70;10;0;FALSE;;
"Posko Bantuan BIN sngt bantu para korban gempa cianjur, terimakasih BIN #BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINPeduliSesama
#GempaCianjur
#GempaBumi
#CianjurBerduka https://t.co/8IR0sdQQYn";@EricaSt28929761;17/12/2022 03:01;in;;0;0;;Erica Stone;;1440;70;10;0;FALSE;;
"Layanan door to door yang dilakukan oleh BIN sangat bermanfaat bagi korban gempa Cianjur
#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINHadirCepatUntukRakyat
#BINPeduliSesama https://t.co/Uh8dU9xD0s";@BintangSyafitr2;17/12/2022 03:00;in;;0;0;;Bintang Syafitri;;5170;20;20;0;FALSE;;
"Posko BIN bantu pemulihan traumatik penyintas gempa Cianjur
#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINHadirCepatUntukRakyat
#BINPeduliSesama https://t.co/0U5jsjyjKK";@BintangSyafitr2;17/12/2022 03:00;in;;0;0;;Bintang Syafitri;;5170;20;20;0;FALSE;;
"Layanan kesehatan MI BIN terobos keterbatasan akses gempa cianjur luar biasa hebat
#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINHadirCepatUntukRakyat
#BINPeduliSesama https://t.co/WnwAdvXAD5";@BintangSyafitr2;17/12/2022 03:00;in;;0;0;;Bintang Syafitri;;5170;20;20;0;FALSE;;
"BIN Bantu Korban Gempa Cianjur .
#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINHadirCepatUntukRakyat
#BINPeduliSesama https://t.co/EBFrMOTMVV";@BintangSyafitr2;17/12/2022 03:00;in;;0;0;;Bintang Syafitri;;5170;20;20;0;FALSE;;
"Terimakasih BIN yg sudah sigap n cepat buat bantu para korban gempa cianjur, mantap #BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINPeduliSesama
#GempaCianjur
#GempaBumi
#CianjurBerduka https://t.co/dMd9xO1ZBw";@EricaSt28929761;17/12/2022 03:00;in;;0;0;;Erica Stone;;1440;70;10;0;FALSE;;
"Layanan kesehatan MI BIN terobos keterbatasan akses korban gempa Cianjur
#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINHadirCepatUntukRakyat
#BINPeduliSesama https://t.co/Of3EIeyWIo";@BintangSyafitr2;17/12/2022 03:00;in;;0;0;;Bintang Syafitri;;5170;20;20;0;FALSE;;
"Korban gempa Cianjur sangat terbantu dengan layanan kesehatan MI BIN.
#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINHadirCepatUntukRakyat
#BINPeduliSesama https://t.co/QWafgHbIuZ";@BintangSyafitr2;17/12/2022 03:00;in;;0;0;;Bintang Syafitri;;5170;20;20;0;FALSE;;
"Layanan door to door ini sngat membantu korban bncana gempa Cianjur
#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINHadirCepatUntukRakyat
#BINPeduliSesama https://t.co/Q2CiRfE1T8";@BintangSyafitr2;17/12/2022 03:00;in;;0;0;;Bintang Syafitri;;5170;20;20;0;FALSE;;
"Dengan layanan door to door BIN membantu korban gempa cianjur
#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINHadirCepatUntukRakyat
#BINPeduliSesama https://t.co/qLv7VAoE4Q";@BintangSyafitr2;17/12/2022 03:00;in;;0;0;;Bintang Syafitri;;5170;20;20;0;FALSE;;
"Korban gempa cianjur sangat terbantu dengan layanan kesehatan BIN
#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINHadirCepatUntukRakyat
#BINPeduliSesama https://t.co/iJGELlVTut";@BintangSyafitr2;17/12/2022 03:00;in;;0;0;;Bintang Syafitri;;5170;20;20;0;FALSE;;
"Mantap BIN, terus bantu korban gempa Cianjur
#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINHadirCepatUntukRakyat
#BINPeduliSesama https://t.co/NOlOiye61n";@BintangSyafitr2;17/12/2022 03:00;in;;0;0;;Bintang Syafitri;;5170;20;20;0;FALSE;;
"Layanan kesehatan BIN terobos keterbatasan akses korban gempa Cianjur
#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINHadirCepatUntukRakyat
#BINPeduliSesama https://t.co/DUmXDuVAvM";@BintangSyafitr2;17/12/2022 03:00;in;;0;0;;Bintang Syafitri;;5170;20;20;0;FALSE;;
"Korban Gempa Cianjur sangat terbantu dengan layanan kesehatan dari BIN
#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINHadirCepatUntukRakyat
#BINPeduliSesama https://t.co/VwLYnagotY";@BintangSyafitr2;17/12/2022 03:00;in;;0;0;;Bintang Syafitri;;5170;20;20;0;FALSE;;
"Korban Gempa Cianjur Sangat Terbantu Dengan Layanan Kesehatan MI BIN
#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINHadirCepatUntukRakyat
#BINPeduliSesama https://t.co/SUx7t1EN4W";@BintangSyafitr2;17/12/2022 03:00;in;;0;0;;Bintang Syafitri;;5170;20;20;0;FALSE;;
"Layanan kesehatan MI BIN terobos keterbatasan akses korban Gempa Cianjur.
#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINHadirCepatUntukRakyat
#BINPeduliSesama https://t.co/ccB7XBtK4M";@BintangSyafitr2;17/12/2022 03:00;in;;0;0;;Bintang Syafitri;;5170;20;20;0;FALSE;;
"Layanan kesehatan BIN disambut positif korban gempa Cianjur
#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINHadirCepatUntukRakyat
#BINPeduliSesama https://t.co/B4LYTNw40w";@BintangSyafitr2;17/12/2022 03:00;in;;0;0;;Bintang Syafitri;;5170;20;20;0;FALSE;;
"BIN Bantu Korban Gempa Cianjur Dengan Layanan Door to Door
#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINHadirCepatUntukRakyat
#BINPeduliSesama https://t.co/NUf8OJL4wo";@BintangSyafitr2;17/12/2022 03:00;in;;0;0;;Bintang Syafitri;;5170;20;20;0;FALSE;;
"BIN sigap merespon korban gempa cianjur dan segera salurkan bantuan kemanusiaan
#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINHadirCepatUntukRakyat
#BINPeduliSesama https://t.co/4rda3SxvLT";@BintangSyafitr2;17/12/2022 03:00;in;;0;0;;Bintang Syafitri;;5170;20;20;0;FALSE;;
"BIN bantu korban gempa Cianjur dengan layanan Door to door.
#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINHadirCepatUntukRakyat
#BINPeduliSesama https://t.co/XR7dkYMRhc";@BintangSyafitr2;17/12/2022 03:00;in;;0;0;;Bintang Syafitri;;5170;20;20;0;FALSE;;
"BIN bantu korban gempa Cianjur dengan menurunkan Medical Intelligent lakukan pelayanan door to door
#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINHadirCepatUntukRakyat
#BINPeduliSesama https://t.co/olOCerc3E9";@BintangSyafitr2;17/12/2022 03:00;in;;0;0;;Bintang Syafitri;;5170;20;20;0;FALSE;;
"Door to door BIN bantu korban gempa Cianjur
#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINHadirCepatUntukRakyat
#BINPeduliSesama https://t.co/hS6VKqynKw";@BintangSyafitr2;17/12/2022 03:00;in;;0;0;;Bintang Syafitri;;5170;20;20;0;FALSE;;
"BIN buka layanan kesehatan bagi korban gempa cianjur
#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINHadirCepatUntukRakyat
#BINPeduliSesama https://t.co/f3KueIVFjM";@BintangSyafitr2;17/12/2022 03:00;in;;0;0;;Bintang Syafitri;;5170;20;20;0;FALSE;;
"Terima kasih BIN atas pelayanan kesehatan yang diberikan kepada korban gempa Cianjur
#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINHadirCepatUntukRakyat
#BINPeduliSesama https://t.co/GfbPu7AncQ";@BintangSyafitr2;17/12/2022 03:00;in;;0;0;;Bintang Syafitri;;5170;20;20;0;FALSE;;
