Content;Author;Date;Language;Location;Number of Likes;Number of Retweets;In Reply To;Author Name;Author Description;Author Tweets Count;Author Following Count;Author Followers Count;Author Listed Count;Author Verified;Longitude;Latitude
"Masyarakat mengapresiasi langkah tim kemanusiaan BIN.
#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINHadirCepatUntukRakyat
#BINPeduliSesama
https://t.co/FSgl6mt31E";@rumaysho_r;17/12/2022 06:36;in;;0;0;;Rasyid Rumaysho;Siapapun diri anda, kita semua punya sesuatu yang istimewa;1590;350;10;0;FALSE;;
"BIN Sangat Cepat Dalam Melakukan Penyaluran Bantuan Terhadap Korban Gempa Cianjur

#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINHadirCepatUntukRakyat
#BINPeduliSesama https://t.co/lY8zUXzMZB";@sisigelap404;17/12/2022 06:35;in;;0;0;;Sisi Gelap;;9120;600;220;0;FALSE;;
"BIN terus menyalurkan bantuan ke korban gempa Cianjur ke wilayah yang terisolir dan terpencil.
#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINHadirCepatUntukRakyat
#BINPeduliSesama
https://t.co/FSgl6mt31E";@rumaysho_r;17/12/2022 06:34;in;;0;0;;Rasyid Rumaysho;Siapapun diri anda, kita semua punya sesuatu yang istimewa;1590;350;10;0;FALSE;;
"Terimakasih BIN telah memberikan bantuan kepada korban bencana gempa Cianjur

#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINHadirCepatUntukRakyat
#BINPeduliSesama https://t.co/358CItBqpr";@sisigelap404;17/12/2022 06:33;in;;0;0;;Sisi Gelap;;9120;600;220;0;FALSE;;
"BIN Jabar masih melakukan bantuan secara door to door u kesehatan masyarakat.
#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINHadirCepatUntukRakyat
#BINPeduliSesama
https://t.co/zbwBF82mCV";@rumaysho_r;17/12/2022 06:32;in;;0;0;;Rasyid Rumaysho;Siapapun diri anda, kita semua punya sesuatu yang istimewa;1590;350;10;0;FALSE;;
"Trauma healing dilaksanakan di Posko Bantuan BIN, sangat peduli masyarakat
#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINHadirCepatUntukRakyat
#BINPeduliSesama
https://t.co/zbwBF82mCV";@rumaysho_r;17/12/2022 06:30;in;;0;0;;Rasyid Rumaysho;Siapapun diri anda, kita semua punya sesuatu yang istimewa;1590;350;10;0;FALSE;;
"BIN Jawa Barat Lakukan Trauma Healing Hingga Salurkan Bantuan Langsung, hebat
#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINHadirCepatUntukRakyat
#BINPeduliSesama
https://t.co/zbwBF82mCV";@rumaysho_r;17/12/2022 06:28;in;;0;0;;Rasyid Rumaysho;Siapapun diri anda, kita semua punya sesuatu yang istimewa;1590;350;10;0;FALSE;;
"Tim Medical BIN terus memantau kesehatan para penyintas gempa Cianjur.
#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINHadirCepatUntukRakyat
#BINPeduliSesama
https://t.co/tEnpRiMgAG";@rumaysho_r;17/12/2022 06:26;in;;0;0;;Rasyid Rumaysho;Siapapun diri anda, kita semua punya sesuatu yang istimewa;1590;350;10;0;FALSE;;
"Tim Medical BIN karena mengadakan layanan kesehatan door to door. BIN hebat.
#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINHadirCepatUntukRakyat
#BINPeduliSesama
https://t.co/tEnpRiMgAG";@rumaysho_r;17/12/2022 06:24;in;;0;0;;Rasyid Rumaysho;Siapapun diri anda, kita semua punya sesuatu yang istimewa;1590;350;10;0;FALSE;;
"Bantuan dari Tim Medical BIN sangat diapresiasi oleh warga.
#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINHadirCepatUntukRakyat
#BINPeduliSesama
https://t.co/tEnpRiMgAG";@rumaysho_r;17/12/2022 06:22;in;;0;0;;Rasyid Rumaysho;Siapapun diri anda, kita semua punya sesuatu yang istimewa;1590;350;10;0;FALSE;;
Presiden Jokowi pastikan bantuan rumah rusak gempa cianjur mudah! #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #JokowiBapakInfrastruktur https://t.co/KHlUEsDmHL;@Naadiaa99;17/12/2022 06:20;in;;0;0;;Story Nanad🥳;aku suka ngetweet ga jelas;55830;460;270;0;FALSE;;
Presiden Jokowi percepat perncairan dana perbaikan rumah korban gempa cianjur #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #JokowiBapakInfrastruktur https://t.co/pS4eaxkbXO;@Naadiaa99;17/12/2022 06:20;in;;0;0;;Story Nanad🥳;aku suka ngetweet ga jelas;55830;460;270;0;FALSE;;
"Bantuan dari BIN sangat diapresiasi karena berupa makanan siap santap.
#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINHadirCepatUntukRakyat
#BINPeduliSesama
https://t.co/tEnpRiMgAG";@rumaysho_r;17/12/2022 06:20;in;;0;0;;Rasyid Rumaysho;Siapapun diri anda, kita semua punya sesuatu yang istimewa;1590;350;10;0;FALSE;;
"Kedatangan Tim Medical BIN diapresiasi yang dengan ikhlas membantu masyarakat
#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINHadirCepatUntukRakyat
#BINPeduliSesama
https://t.co/tEnpRiMgAG";@rumaysho_r;17/12/2022 06:18;in;;0;0;;Rasyid Rumaysho;Siapapun diri anda, kita semua punya sesuatu yang istimewa;1590;350;10;0;FALSE;;
"pengungsi  lega karena ada layanan konseling dari Tim Medical BIN
#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINHadirCepatUntukRakyat
#BINPeduliSesama
https://t.co/tEnpRiMOqe";@rumaysho_r;17/12/2022 06:16;in;;0;0;;Rasyid Rumaysho;Siapapun diri anda, kita semua punya sesuatu yang istimewa;1590;350;10;0;FALSE;;
@tukangrumput7 BIN sisir wilaya terpencil salurkan bantuan korban gempa cianjur #BINResponCepatBencanaAlam #BINPeduliKorbanBencana #BINTurutBerdukaGempaCianjur #BINHadirCepatUntukRakyat;@anyaforger_anya;17/12/2022 06:14;in;;0;0;@tukangrumput7;Anya Forger;selalubersukur;3540;560;300;0;FALSE;;
BIN sisir wilaya terpencil salurkan bantuan korban gempa cianjur #BINResponCepatBencanaAlam #BINPeduliKorbanBencana #BINTurutBerdukaGempaCianjur #BINHadirCepatUntukRakyat https://t.co/kO2eks0IDq;@anyaforger_anya;17/12/2022 06:14;in;;0;0;;Anya Forger;selalubersukur;3540;560;300;0;FALSE;;
"Saat ada posko bantuan dari BIN maka warga Cianjur sangat tertolong. Luar Biasa
#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINHadirCepatUntukRakyat
#BINPeduliSesama
https://t.co/tEnpRiMgAG";@rumaysho_r;17/12/2022 06:14;in;;0;0;;Rasyid Rumaysho;Siapapun diri anda, kita semua punya sesuatu yang istimewa;1590;350;10;0;FALSE;;
"Bantuan dari Tim Medical BIN sangat diapresiasi warga Cianjur, bentuk peduli BIN
#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINHadirCepatUntukRakyat
#BINPeduliSesama
https://t.co/tEnpRiMgAG";@rumaysho_r;17/12/2022 06:12;in;;0;0;;Rasyid Rumaysho;Siapapun diri anda, kita semua punya sesuatu yang istimewa;1590;350;10;0;FALSE;;
"Prabowo juga mendampingi Presiden RI Joko Widodo yang mengunjungi para pengungsi korban gempa Cianjur serta meninjau Rumah Sakit Sayang Cianjur.

@prabowo

dekade08

mendingprabowo

pilpres2024

terusmajubersamaprabowo";@BellaCatrina1;17/12/2022 06:04;in;;0;0;;Bella Catrina;weyy;4300;1550;980;0;FALSE;;
"Prabowo juga mendampingi Presiden RI Joko Widodo yang mengunjungi para pengungsi korban gempa Cianjur serta meninjau Rumah Sakit Sayang Cianjur.

@prabowo

dekade08

mendingprabowo

pilpres2024

terusmajubersamaprabowo";@AngelaJantz8;17/12/2022 06:04;in;;0;0;;Angela Jantz;miaw;3870;1200;640;0;FALSE;;
"Menteri Pertahanan Republik Indonesia Prabowo Subianto turun langsung meninjau korban bencana gempa Cianjur di RSUD Sayang dan tenda pengungsi.

@prabowo

dekade08

mendingprabowo

pilpres2024

terusmajubersamaprabowo";@AngelaJantz8;17/12/2022 06:04;in;;0;0;;Angela Jantz;miaw;3870;1200;640;0;FALSE;;
"Prabowo juga mendampingi Presiden RI Joko Widodo yang mengunjungi para pengungsi korban gempa Cianjur serta meninjau Rumah Sakit Sayang Cianjur.

@prabowo

dekade08

mendingprabowo

pilpres2024

terusmajubersamaprabowo";@SuciantiAjeng;17/12/2022 06:04;in;;0;0;;Ajeng Sucianti;weyy;4730;1530;770;0;FALSE;;
"Prabowo juga mendampingi Presiden RI Joko Widodo yang mengunjungi para pengungsi korban gempa Cianjur serta meninjau Rumah Sakit Sayang Cianjur.

@prabowo

dekade08

mendingprabowo

pilpres2024

terusmajubersamaprabowo";@FindaFuziani;17/12/2022 06:03;in;;0;0;;Finda Fuziani;helo;3340;1370;860;0;FALSE;;
"Menteri Pertahanan Republik Indonesia Prabowo Subianto turun langsung meninjau korban bencana gempa Cianjur di RSUD Sayang dan tenda pengungsi.

@prabowo

dekade08

mendingprabowo

pilpres2024

terusmajubersamaprabowo";@BellaCatrina1;17/12/2022 06:03;in;;0;0;;Bella Catrina;weyy;4300;1550;980;0;FALSE;;
"Prabowo juga mendampingi Presiden RI Joko Widodo yang mengunjungi para pengungsi korban gempa Cianjur serta meninjau Rumah Sakit Sayang Cianjur.

@prabowo

dekade08

mendingprabowo

pilpres2024

terusmajubersamaprabowo";@noorisml;17/12/2022 06:03;in;;0;0;;Noor Ismail;huru hara;4470;1050;550;0;FALSE;;
"Pak Prabowo Turun Langsung Serahkan Bansos Bagi Korban Gempa Cianjur.

@prabowo

dekade08

mendingprabowo

pilpres2024

terusmajubersamaprabowo";@BellaCatrina1;17/12/2022 06:03;in;;0;0;;Bella Catrina;weyy;4300;1550;980;0;FALSE;;
"Menteri Pertahanan Republik Indonesia Prabowo Subianto turun langsung meninjau korban bencana gempa Cianjur di RSUD Sayang dan tenda pengungsi.

@prabowo

dekade08

mendingprabowo

pilpres2024

terusmajubersamaprabowo";@noorisml;17/12/2022 06:03;in;;0;0;;Noor Ismail;huru hara;4470;1050;550;0;FALSE;;
"Menteri Pertahanan Republik Indonesia Prabowo Subianto turun langsung meninjau korban bencana gempa Cianjur di RSUD Sayang dan tenda pengungsi.

@prabowo

dekade08

mendingprabowo

pilpres2024

terusmajubersamaprabowo";@SuciantiAjeng;17/12/2022 06:03;in;;0;0;;Ajeng Sucianti;weyy;4730;1530;770;0;FALSE;;
"Pak Prabowo Turun Langsung Serahkan Bansos Bagi Korban Gempa Cianjur.

@prabowo

dekade08

mendingprabowo

pilpres2024

terusmajubersamaprabowo";@AngelaJantz8;17/12/2022 06:03;in;;0;0;;Angela Jantz;miaw;3870;1200;640;0;FALSE;;
"Menteri Pertahanan Republik Indonesia Prabowo Subianto turun langsung meninjau korban bencana gempa Cianjur di RSUD Sayang dan tenda pengungsi.

@prabowo

dekade08

mendingprabowo

pilpres2024

terusmajubersamaprabowo";@FindaFuziani;17/12/2022 06:02;in;;0;0;;Finda Fuziani;helo;3340;1370;860;0;FALSE;;
"Pak Prabowo Turun Langsung Serahkan Bansos Bagi Korban Gempa Cianjur.

@prabowo

dekade08

mendingprabowo

pilpres2024

terusmajubersamaprabowo";@SuciantiAjeng;17/12/2022 06:02;in;;0;0;;Ajeng Sucianti;weyy;4730;1530;770;0;FALSE;;
"Pak Prabowo Turun Langsung Serahkan Bansos Bagi Korban Gempa Cianjur.

@prabowo

dekade08

mendingprabowo

pilpres2024

terusmajubersamaprabowo";@FindaFuziani;17/12/2022 06:02;in;;0;0;;Finda Fuziani;helo;3340;1370;860;0;FALSE;;
"Wabup Garut Serahkan Bantuan untuk Gempa Cianjur https://t.co/f6cSY6JFUM 

JYP Nation Barbie Graduation";@selviaipeh02;17/12/2022 06:02;in;;0;0;;selviaaaaa;;7920;1300;1280;0;FALSE;;
"Pak Prabowo Turun Langsung Serahkan Bansos Bagi Korban Gempa Cianjur.

@prabowo

dekade08

mendingprabowo

pilpres2024

terusmajubersamaprabowo";@noorisml;17/12/2022 06:02;in;;0;0;;Noor Ismail;huru hara;4470;1050;550;0;FALSE;;
Kerahkan tenaga medis untuk korban gempa Cianjur #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab https://t.co/8PuYkxHhfk;@ganjar_diy;17/12/2022 06:00;in;;10;0;;Relawan Ganjar Pranowo DIY;Ganjar Pranowo for Presiden 2024;9790;6000;2470;0;FALSE;;
Kerahkan tenaga medis untuk korban gempa Cianjur #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab https://t.co/Xu4VIFnhEf;@ganjar_diy;17/12/2022 06:00;in;;10;0;;Relawan Ganjar Pranowo DIY;Ganjar Pranowo for Presiden 2024;9790;6000;2470;0;FALSE;;
"Jokowi demi percepat pencairan dana Perbaikan rumah korban gempa Cianjur Tanpa pandang BULU ! KEREN ! #JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/ySlWV4TwZ8";@AsmaraDiana7;17/12/2022 06:00;in;;0;0;;Asmara Diana;hihihihi;5490;110;1560;0;FALSE;;
Update Gempa Cianjur, Hari Ini 17 Desember 2022 Hanya 1 Aftershock https://t.co/Kfbi7D6aha;@vivacoidbandung;17/12/2022 05:58;in;;10;20;;VIVABandung;Akun resmi VIVA Networks https://t.co/ZsUxpgJK7k Bandung;19680;40;430;0;FALSE;;
"News - BIN dirikan posko bantuan untuk korban gempa Cianjur

#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINHadirCepatUntukRakyat
#BINPeduliSesama https://t.co/5pCOcrTEpy";@WBasaudara;17/12/2022 05:54;in;ID;30;0;;Windah Basudara;In this channel we tried to share most of the things that we loved in our life!;420;380;310;0;FALSE;;
"Info - BIN dirikan posko bantuan untuk korban gempa Cianjur

#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINHadirCepatUntukRakyat
#BINPeduliSesama https://t.co/ykWvTCrfk4";@anditrojan;17/12/2022 05:52;in;ID;40;0;;Andi Trojan;Be the change you wish to see in the world.;500;380;340;0;FALSE;;
Musyawarah FLADS tersebut dilaksanakan pada tanggal 3 Desember 2022 di Gereja Kristen Indonesia (GKI) Klassis Kota Bandung. Selain musyawarah, juga diadakan doa bersama untuk korban gempa Cianjur;@SatriaHartono77;17/12/2022 05:51;in;;0;0;@SatriaHartono77;Satria Hartono;;1080;130;80;0;FALSE;;
"BIN dirikan posko bantuan untuk korban gempa Cianjur

#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINHadirCepatUntukRakyat
#BINPeduliSesama https://t.co/OTqcm5N99b";@muhajir_ajirr;17/12/2022 05:50;in;ID;40;0;;Muhajir;Liquid Tension Experiment ~;470;420;310;0;FALSE;;
"Ganjar kirim bantuan senilai RP 1,87 Miliar untuk korban Gempa Cianjur
#ganjarpranowo
#ganjar_pranowo
#ganjarkita
#ganjaruntukindonesia
#sahabatganjar
#relawanganjar
#GanjarPilihanJokowi
#ganjarpranowofor2024
#GanjarPilihanRakyat
#GanjarHebat
#GanjarAmanah
#GanjarBertanggungjawab https://t.co/6FfV3uiAup";@FaisalChaman;17/12/2022 05:44;in;ID;0;0;@FaisalChaman;Chaman;;7730;2620;2610;0;FALSE;;
"Ganjar kirim bantuan senilai RP 1,87 Miliar untuk korban Gempa Cianjur
#ganjarpranowo
#ganjar_pranowo
#ganjarkita
#ganjaruntukindonesia
#sahabatganjar
#relawanganjar
#GanjarPilihanJokowi
#ganjarpranowofor2024
#GanjarPilihanRakyat
#GanjarHebat
#GanjarAmanah
#GanjarBertanggungjawab https://t.co/AnZcKmQTmw";@FaisalChaman;17/12/2022 05:44;in;ID;0;0;@FaisalChaman;Chaman;;7730;2620;2610;0;FALSE;;
"BIN bantu penyintas gempa Cianjur lewati masa sulit

#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINHadirCepatUntukRakyat
#BINPeduliSesama https://t.co/ndnSgrlB22";@Jennife45048116;17/12/2022 05:43;in;ID;0;0;;Masyarakat Tanggap Bencana;Akun Sharing Tanggap Bencana Indonesia;2450;210;210;0;FALSE;;
"BIN laksanakan kegiatan Trauma Healing kepada anak korban Gempa Cianjur

#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINHadirCepatUntukRakyat
#BINPeduliSesama https://t.co/Xlym4M9hJG";@Jennife45048116;17/12/2022 05:41;in;ID;0;0;;Masyarakat Tanggap Bencana;Akun Sharing Tanggap Bencana Indonesia;2450;210;210;0;FALSE;;
"Trauma Healing sebagai upaya untuk penyembuhan mental anak-anak korban gempa Cianjur

#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINHadirCepatUntukRakyat
#BINPeduliSesama https://t.co/qrRpEG1hCI";@Jennife45048116;17/12/2022 05:39;in;ID;0;0;;Masyarakat Tanggap Bencana;Akun Sharing Tanggap Bencana Indonesia;2450;210;210;0;FALSE;;
"BIN terus membantu korban gempa Cianjur
#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINHadirCepatUntukRakyat
#BINPeduliSesama https://t.co/h1Hrtcfixg";@eren_eiger;17/12/2022 05:35;in;;0;0;;Eren Eiger;Sasageyo;3820;70;110;0;FALSE;;
@AsriAjunita @AnaxRantauuy BIN bantu penyintas gempa Cianjur lewati masa sulit  #BINResponCepatBencanaAlam #BINPeduliKorbanBencana #BINTurutBerdukaGempaCianjur #BINHadirCepatUntukRakyat #BINPeduliSesama https://t.co/tTK96P0qu7;@KatieSm97313671;17/12/2022 05:34;in;;10;10;@AsriAjunita;Katie Smith;;16770;870;190;0;FALSE;;
@BilboReborn @lokomobio @AnaxRantauuy @aryatamamangun Gerak Cepat BIN Di Lokasi Gempa Cianjur #BINResponCepatBencanaAlam #BINPeduliKorbanBencana #BINTurutBerdukaGempaCianjur #BINHadirCepatUntukRakyat #BINPeduliSesama https://t.co/nYwEGIGxs2;@KatieSm97313671;17/12/2022 05:30;in;;0;0;@BilboReborn;Katie Smith;;16770;870;190;0;FALSE;;
"Luar biasa perjuangan BIN dalam membantu korban gempa cianjur

#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINHadirCepatUntukRakyat
#BINPeduliSesama https://t.co/MEkDJDrydh";@Positifinajabos;17/12/2022 05:29;in;ID;0;0;;Positifinaja;;2600;120;2170;0;FALSE;;
"Apresiasi untuk BIN yang terdepan dalam membantu korban gempa cianjur

#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINHadirCepatUntukRakyat
#BINPeduliSesama https://t.co/SkIjOijWun";@Positifinajabos;17/12/2022 05:29;in;ID;0;0;;Positifinaja;;2600;120;2170;0;FALSE;;
@ArdynaZian @AnaxRantauuy BIN respon cepat bantu masyarakat terdampak gempa Cianjur #BINResponCepatBencanaAlam #BINPeduliKorbanBencana #BINTurutBerdukaGempaCianjur #BINHadirCepatUntukRakyat #BINPeduliSesama https://t.co/mOgL6gT3rt;@BrianKu75877290;17/12/2022 05:29;in;;0;10;@ArdynaZian;Brian Kusuma;Menjadi bayangan terkadang tidak buruk juga;8690;40;120;0;FALSE;;
"BUKTIKAN Kepedulianmu melalui rekening : 
a/n LAZNAS Al-Irsyad Sedekah 

Bank Syariah Indonesia 
(451) 715-725-7352 

Bank Mega Syariah
(506) 200-911-6900 

📍 POSKO LAZNAS AL IRSYAD PEDULI GEMPA CIANJUR
0857-0124-3372
https://t.co/3OlkE5Hjb5

 📱0857 4358 9598

#prayforcianjur https://t.co/TLTc7DGfut";@laznasalirsyad;17/12/2022 05:28;in;;0;10;;LAZNAS Al Irsyad;LAZNAS Al Irsyad merupakan lembaga Nirlaba yang bergerak dalam Penghimpunan Zakat, Infak, dan Shodaqoh. S.K Menteri Agama RI Nomor 949 tahun 2020;7950;310;830;0;FALSE;;
@ArdynaZian @AnaxRantauuy BIN bantu penyintas gempa Cianjur lewati masa sulit  #BINResponCepatBencanaAlam #BINPeduliKorbanBencana #BINTurutBerdukaGempaCianjur #BINHadirCepatUntukRakyat #BINPeduliSesama https://t.co/tTK96P0qu7;@KatieSm97313671;17/12/2022 05:25;in;;10;10;@ArdynaZian;Katie Smith;;16770;870;190;0;FALSE;;
@aisyahhaura_ @AnaxRantauuy BIN bantu penyintas gempa Cianjur lewati masa sulit  #BINResponCepatBencanaAlam #BINPeduliKorbanBencana #BINTurutBerdukaGempaCianjur #BINHadirCepatUntukRakyat #BINPeduliSesama https://t.co/tTK96P0qu7;@KatieSm97313671;17/12/2022 05:21;in;;10;10;@KatieSm97313671;Katie Smith;;16770;870;190;0;FALSE;;
@EghiMokoginta @AnaxRantauuy Gerak Cepat BIN Di Lokasi Gempa Cianjur #BINResponCepatBencanaAlam #BINPeduliKorbanBencana #BINTurutBerdukaGempaCianjur #BINHadirCepatUntukRakyat #BINPeduliSesama https://t.co/nYwEGIGxs2;@KatieSm97313671;17/12/2022 05:16;in;;0;0;@EghiMokoginta;Katie Smith;;16770;870;190;0;FALSE;;
@andrehalam @AnaxRantauuy Gerak Cepat BIN Di Lokasi Gempa Cianjur #BINResponCepatBencanaAlam #BINPeduliKorbanBencana #BINTurutBerdukaGempaCianjur #BINHadirCepatUntukRakyat #BINPeduliSesama https://t.co/nYwEGIGxs2;@KatieSm97313671;17/12/2022 05:14;in;;0;0;@andrehalam;Katie Smith;;16770;870;190;0;FALSE;;
Respon cepat Presiden Jokowi mitigasi gempa cianjur https://t.co/UpWtQyaE84 #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat;@RahmaNia126;17/12/2022 05:13;in;;0;0;;Rahma Nia #JokowiPresidenku;"#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur";40640;22790;10860;0;FALSE;;
@NhoviaNovia @AnaxRantauuy BIN bantu korban gempa cianjur sampai ke plosok #BINResponCepatBencanaAlam #BINPeduliKorbanBencana #BINTurutBerdukaGempaCianjur #BINHadirCepatUntukRakyat #BINPeduliSesama https://t.co/kRn812jaRR;@KatieSm97313671;17/12/2022 05:10;in;;0;0;@NhoviaNovia;Katie Smith;;16770;870;190;0;FALSE;;
@filosofiudara @AnaxRantauuy Mantap BIN, hingga ke Pelosok BIN bantu korban gempa Cianjur #BINResponCepatBencanaAlam #BINPeduliKorbanBencana #BINTurutBerdukaGempaCianjur #BINHadirCepatUntukRakyat #BINPeduliSesama https://t.co/NyL7LPqAk6;@KatieSm97313671;17/12/2022 05:08;in;;0;0;@filosofiudara;Katie Smith;;16770;870;190;0;FALSE;;
Tes Bacaan Ayat-Ayat Pendek Hadiah Uang Cara Kadisos dan Kabag Kerjasama Trauma Healing Anak-Anak Korban Gempa Cianjur https://t.co/Nu3UE8YK0N;@gada_lombok;17/12/2022 05:08;in;;0;0;;gada lombok;https://t.co/FGVD3wlfUD media online lugas dan terpercaya;370;110;30;0;FALSE;;
@EghiMokoginta @dajaunwalker9 @AutumnDiazzz Mantap BIN, hingga ke Pelosok BIN bantu korban gempa Cianjur #BINResponCepatBencanaAlam #BINPeduliKorbanBencana #BINTurutBerdukaGempaCianjur #BINHadirCepatUntukRakyat #BINPeduliSesama https://t.co/GqjNkhnouy;@Humanity_idn;17/12/2022 05:05;in;;0;0;@EghiMokoginta;Humanity Idn;akun kemanusiaan;15300;720;190;0;FALSE;;
@jatimbadabest @AutumnDiazzz BIN bantu penyintas gempa Cianjur lewati masa sulit  #BINResponCepatBencanaAlam #BINPeduliKorbanBencana #BINTurutBerdukaGempaCianjur #BINHadirCepatUntukRakyat #BINPeduliSesama https://t.co/zQEuC6oHAH;@Humanity_idn;17/12/2022 05:03;in;;0;0;@jatimbadabest;Humanity Idn;akun kemanusiaan;15300;720;190;0;FALSE;;
@BrianKu75877290 @filosofiudara @AnaxRantauuy Gerak Cepat BIN Di Lokasi Gempa Cianjur #BINResponCepatBencanaAlam #BINPeduliKorbanBencana #BINTurutBerdukaGempaCianjur #BINHadirCepatUntukRakyat #BINPeduliSesama https://t.co/nYwEGIGxs2;@KatieSm97313671;17/12/2022 05:03;in;;0;0;@BrianKu75877290;Katie Smith;;16770;870;190;0;FALSE;;
"BIN Bantu Penanggulangan Gempa Cianjur 
#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINHadirCepatUntukRakyat
#BINPeduliSesama https://t.co/pQuU35rKPk";@rosie_gow;17/12/2022 05:02;in;;10;0;;Rosie Gonzalez;;2110;100;30;0;FALSE;;
"BIN bantu korban gempa cianjur sampai ke plosok 
#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINHadirCepatUntukRakyat
#BINPeduliSesama https://t.co/59TaVviAxh";@rosie_gow;17/12/2022 05:02;in;;0;0;;Rosie Gonzalez;;2110;100;30;0;FALSE;;
"Gerak Cepat BIN Di Lokasi Gempa Cianjur
#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINHadirCepatUntukRakyat
#BINPeduliSesama https://t.co/n1vDM9EzDR";@rosie_gow;17/12/2022 05:02;in;;0;0;;Rosie Gonzalez;;2110;100;30;0;FALSE;;
@EghiMokoginta @AutumnDiazzz Gerak Cepat BIN Di Lokasi Gempa Cianjur #BINResponCepatBencanaAlam #BINPeduliKorbanBencana #BINTurutBerdukaGempaCianjur #BINHadirCepatUntukRakyat #BINPeduliSesama https://t.co/dpAndLxIiA;@Humanity_idn;17/12/2022 05:01;in;;0;0;@EghiMokoginta;Humanity Idn;akun kemanusiaan;15300;720;190;0;FALSE;;
@BrianKu75877290 @FatihLubis4 @AnaxRantauuy Gerak Cepat BIN Di Lokasi Gempa Cianjur #BINResponCepatBencanaAlam #BINPeduliKorbanBencana #BINTurutBerdukaGempaCianjur #BINHadirCepatUntukRakyat #BINPeduliSesama https://t.co/nYwEGIGxs2;@KatieSm97313671;17/12/2022 05:01;in;;0;0;@BrianKu75877290;Katie Smith;;16770;870;190;0;FALSE;;
